departamento,municipio,DANE_code,weapon,date,gender,age_group,quantity
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,3/01/2014,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,3/01/2014,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA BLANCA / CORTOPUNZANTE,3/01/2014,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,3/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,YARUMAL,5887000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,YOLOMBO,5890000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,YONDO,5893000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADOLESCENTES,1
BOLIVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADOLESCENTES,1
CAQUETA,LA MONTANITA,18410000,ARMA DE FUEGO,3/01/2014,FEMENINO,ADULTOS,1
CAQUETA,LA MONTANITA,18410000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
CHOCO,QUIBDO (CT),27001000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
CORDOBA,MONTERIA (CT),23001000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
NARINO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO GUZMAN,86571000,ARMA DE FUEGO,3/01/2014,FEMENINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
VALLE,CAICEDONIA,76122000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,3
VALLE,CARTAGO,76147000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,3/01/2014,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA BLANCA / CORTOPUNZANTE,4/01/2014,FEMENINO,ADULTOS,1
ANTIOQUIA,AMAGA,5030000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,AMAGA,5030000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,AMALFI,5031000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,ARBOLETES,5051000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,4/01/2014,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,2
ANTIOQUIA,SAN JERONIMO,5656000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
ATLANTICO,SOLEDAD,8758000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
CALDAS,CHINCHINA,17174000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
CAUCA,PATIA,19532000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,2
CHOCO,QUIBDO (CT),27001000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,2
CUNDINAMARCA,SAN FRANCISCO,25658000,ARMA DE FUEGO,4/01/2014,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADOLESCENTES,1
GUAVIARE,SAN JOSE DEL GUAVIARE (CT),95001000,ARMA DE FUEGO,4/01/2014,FEMENINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
MAGDALENA,CIENAGA,47189000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
META,MAPIRIPAN,50325000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCANA,54498000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TIBU,54810000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
TOLIMA,HERVEO,73347000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
TOLIMA,IBAGUE (CT),73001000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
TOLIMA,SANTA ISABEL,73686000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,3
VALLE,LA UNION,76400000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
VALLE,TULUA,76834000,ARMA DE FUEGO,4/01/2014,MASCULINO,ADULTOS,1
VALLE,RESTREPO,76606000,BOLSA PLASTICA,4/01/2014,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,5/01/2014,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,5/01/2014,MASCULINO,ADULTOS,1
META,PUERTO GAITAN,50568000,ARMA BLANCA / CORTOPUNZANTE,5/01/2014,FEMENINO,ADULTOS,1
NARINO,SAN LORENZO,52687000,ARMA BLANCA / CORTOPUNZANTE,5/01/2014,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA BLANCA / CORTOPUNZANTE,5/01/2014,MASCULINO,ADULTOS,1
QUINDIO,QUIMBAYA,63594000,ARMA BLANCA / CORTOPUNZANTE,5/01/2014,MASCULINO,ADULTOS,1
RISARALDA,SANTA ROSA DE CABAL,66682000,ARMA BLANCA / CORTOPUNZANTE,5/01/2014,FEMENINO,MENORES,1
TOLIMA,IBAGUE (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,5/01/2014,MASCULINO,ADULTOS,1
TOLIMA,PURIFICACION,73585000,ARMA BLANCA / CORTOPUNZANTE,5/01/2014,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,3
ANTIOQUIA,VALPARAISO,5856000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,2
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,5/01/2014,FEMENINO,ADULTOS,1
BOLIVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,2
CHOCO,SAN JOSE DEL PALMAR,27660000,ARMA DE FUEGO,5/01/2014,FEMENINO,ADULTOS,1
CHOCO,SAN JOSE DEL PALMAR,27660000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,1
META,PUERTO GAITAN,50568000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,ARMA DE FUEGO,5/01/2014,FEMENINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADOLESCENTES,3
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,1
VALLE,TULUA,76834000,ARMA DE FUEGO,5/01/2014,MASCULINO,ADULTOS,2
CUNDINAMARCA,TOCAIMA,25815000,CONTUNDENTES,5/01/2014,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,ABREGO,54003000,CONTUNDENTES,5/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,CUERDA/SOGA/CADENA,5/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,CONCORDIA,5209000,ARMA BLANCA / CORTOPUNZANTE,6/01/2014,MASCULINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,ARMA BLANCA / CORTOPUNZANTE,6/01/2014,MASCULINO,ADULTOS,1
TOLIMA,RIOBLANCO,73616000,ARMA BLANCA / CORTOPUNZANTE,6/01/2014,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA BLANCA / CORTOPUNZANTE,6/01/2014,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,ARMA BLANCA / CORTOPUNZANTE,6/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,SALGAR,5642000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
ARAUCA,ARAUCA (CT),81001000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
BOLIVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
CORDOBA,MOMIL,23464000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
CORDOBA,MONTERIA (CT),23001000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,2
CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
MAGDALENA,CIENAGA,47189000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
PUTUMAYO,SAN MIGUEL,86757000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
TOLIMA,PALOCABILDO,73520000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADOLESCENTES,1
TOLIMA,ROVIRA,73624000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,6/01/2014,MASCULINO,ADULTOS,2
NARINO,PUERRES,52573000,CONTUNDENTES,6/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,CUERDA/SOGA/CADENA,6/01/2014,MASCULINO,ADULTOS,1
VALLE,YOTOCO,76890000,PUNZANTES,6/01/2014,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,7/01/2014,MASCULINO,ADULTOS,1
BOLIVAR,MARIA LA BAJA,13442000,ARMA BLANCA / CORTOPUNZANTE,7/01/2014,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,7/01/2014,MASCULINO,ADULTOS,1
CAQUETA,FLORENCIA (CT),18001000,ARMA BLANCA / CORTOPUNZANTE,7/01/2014,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,7/01/2014,MASCULINO,ADULTOS,1
NARINO,IPIALES,52356000,ARMA BLANCA / CORTOPUNZANTE,7/01/2014,MASCULINO,ADULTOS,1
PUTUMAYO,SAN MIGUEL,86757000,ARMA BLANCA / CORTOPUNZANTE,7/01/2014,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA BLANCA / CORTOPUNZANTE,7/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,BRICENO,5107000,ARMA DE FUEGO,7/01/2014,MASCULINO,ADULTOS,1
ANTIOQUIA,FRONTINO,5284000,ARMA DE FUEGO,7/01/2014,MASCULINO,ADULTOS,1
BOLIVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,7/01/2014,MASCULINO,ADULTOS,1
