departamento,municipio,DANE_code,weapon,date,gender,age_group,quantity
TOLIMA,CHAPARRAL,73168000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADULTOS,1
TOLIMA,IBAGUE (CT),73001000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADOLESCENTES,1
TOLIMA,ROVIRA,73624000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADULTOS,11
VALLE,CANDELARIA,76130000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADULTOS,1
VALLE,JAMUNDI,76364000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,1/01/2012,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADULTOS,2
VALLE,PRADERA,76563000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADOLESCENTES,1
VALLE,PRADERA,76563000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADULTOS,1
VICHADA,CUMARIBO,99773000,ARMA DE FUEGO,1/01/2012,MASCULINO,ADULTOS,1
CALDAS,VICTORIA,17867000,CONTUNDENTES,1/01/2012,MASCULINO,ADULTOS,1
RISARALDA,MARSELLA,66440000,CONTUNDENTES,1/01/2012,MASCULINO,ADULTOS,1
NARINO,OLAYA HERRERA,52490000,GRANADA DE MANO,1/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,PUERTO SALGAR,25572000,ARMA BLANCA / CORTOPUNZANTE,2/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,2/01/2012,MASCULINO,ADULTOS,1
HUILA,ACEVEDO,41006000,ARMA BLANCA / CORTOPUNZANTE,2/01/2012,FEMENINO,ADULTOS,1
MAGDALENA,PLATO,47555000,ARMA BLANCA / CORTOPUNZANTE,2/01/2012,MASCULINO,ADULTOS,1
RISARALDA,QUINCHIA,66594000,ARMA BLANCA / CORTOPUNZANTE,2/01/2012,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,2/01/2012,MASCULINO,ADULTOS,2
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,2/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,AMAGA,5030000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,COCORNA,5197000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADULTOS,2
CAUCA,ALMAGUER,19022000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CONVENCION,54206000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO CAICEDO,86569000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADULTOS,1
QUINDIO,ARMENIA (CT),63001000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADOLESCENTES,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADULTOS,3
VALLE,JAMUNDI,76364000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA DE FUEGO,2/01/2012,MASCULINO,ADOLESCENTES,1
VALLE,YOTOCO,76890000,BOLSA PLASTICA,2/01/2012,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CONTUNDENTES,2/01/2012,FEMENINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,CUERDA/SOGA/CADENA,2/01/2012,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,ANDES,5034000,ARMA BLANCA / CORTOPUNZANTE,3/01/2012,FEMENINO,ADULTOS,1
BOYACA,PUERTO BOYACA,15572000,ARMA BLANCA / CORTOPUNZANTE,3/01/2012,MASCULINO,ADULTOS,1
CAUCA,PAEZ,19517000,ARMA BLANCA / CORTOPUNZANTE,3/01/2012,MASCULINO,ADULTOS,1
CAUCA,SUAREZ,19780000,ARMA BLANCA / CORTOPUNZANTE,3/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,3/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,3/01/2012,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADOLESCENTES,1
CAQUETA,CARTAGENA DEL CHAIRA,18150000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,4
GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,1
MAGDALENA,SAN ZENON,47703000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,3/01/2012,FEMENINO,MENORES,1
TOLIMA,ANZOATEGUI,73043000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,1
TOLIMA,CHAPARRAL,73168000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,7
VALLE,CALI (CT),76001000,ARMA DE FUEGO,3/01/2012,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,1
VALLE,JAMUNDI,76364000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADOLESCENTES,2
VALLE,PALMIRA,76520000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,1
VALLE,TULUA,76834000,ARMA DE FUEGO,3/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,PUERTO SALGAR,25572000,CONTUNDENTES,3/01/2012,MASCULINO,ADULTOS,1
VALLE,TULUA,76834000,CUERDA/SOGA/CADENA,3/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,4/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,GIRARDOT,25307000,ARMA BLANCA / CORTOPUNZANTE,4/01/2012,MASCULINO,ADULTOS,1
GUAJIRA,FONSECA,44279000,ARMA BLANCA / CORTOPUNZANTE,4/01/2012,MASCULINO,ADULTOS,1
NARINO,SAN ANDRES DE TUMACO,52835000,ARMA BLANCA / CORTOPUNZANTE,4/01/2012,MASCULINO,ADULTOS,3
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,4/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,CACERES,5120000,ARMA DE FUEGO,4/01/2012,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,SALGAR,5642000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTA ROSA DE OSOS,5686000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
BOLIVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
BOLIVAR,SAN PABLO,13670000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
CAUCA,BOLIVAR,19100000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
CAUCA,GUAPI,19318000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
CHOCO,QUIBDO (CT),27001000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
CORDOBA,SAHAGUN,23660000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,3
CUNDINAMARCA,RICAURTE,25612000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,2
CUNDINAMARCA,TOCANCIPA,25817000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
MAGDALENA,FUNDACION,47288000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADOLESCENTES,1
NARINO,PASTO (CT),52001000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,3
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADOLESCENTES,1
TOLIMA,VILLAHERMOSA,73870000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/01/2012,FEMENINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADOLESCENTES,2
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,2
VALLE,EL AGUILA,76243000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
VALLE,TULUA,76834000,ARMA DE FUEGO,4/01/2012,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,4/01/2012,FEMENINO,MENORES,1
MAGDALENA,ARACATACA,47053000,CINTAS/CINTURON,4/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,CUERDA/SOGA/CADENA,4/01/2012,MASCULINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,CUERDA/SOGA/CADENA,4/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,SALGAR,5642000,ARMA BLANCA / CORTOPUNZANTE,5/01/2012,MASCULINO,ADULTOS,1
CAUCA,PIENDAMO,19548000,ARMA BLANCA / CORTOPUNZANTE,5/01/2012,MASCULINO,ADULTOS,1
CAUCA,POPAYAN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,5/01/2012,MASCULINO,ADULTOS,1
CHOCO,NOVITA,27491000,ARMA BLANCA / CORTOPUNZANTE,5/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,5/01/2012,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASIS,86568000,ARMA BLANCA / CORTOPUNZANTE,5/01/2012,FEMENINO,ADULTOS,1
TOLIMA,MELGAR,73449000,ARMA BLANCA / CORTOPUNZANTE,5/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,RIONEGRO,5615000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,1
BOLIVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,5/01/2012,MASCULINO,MENORES,1
CALDAS,BELALCAZAR,17088000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,1
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,1
CORDOBA,MONTERIA (CT),23001000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,2
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,5/01/2012,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,1
GUAVIARE,SAN JOSE DEL GUAVIARE (CT),95001000,ARMA DE FUEGO,5/01/2012,FEMENINO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,1
RISARALDA,QUINCHIA,66594000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,5/01/2012,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,9
VALLE,DAGUA,76233000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA DE FUEGO,5/01/2012,FEMENINO,ADULTOS,1
VALLE,TORO,76823000,ARMA DE FUEGO,5/01/2012,MASCULINO,ADOLESCENTES,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,GRANADA DE MANO,5/01/2012,MASCULINO,ADULTOS,2
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,PUNZANTES,5/01/2012,FEMENINO,ADULTOS,1
BOYACA,SOGAMOSO,15759000,ARMA BLANCA / CORTOPUNZANTE,6/01/2012,MASCULINO,ADULTOS,1
CASANARE,PAZ DE ARIPORO,85250000,ARMA BLANCA / CORTOPUNZANTE,6/01/2012,MASCULINO,ADULTOS,1
HUILA,LA PLATA,41396000,ARMA BLANCA / CORTOPUNZANTE,6/01/2012,MASCULINO,ADULTOS,1
META,PUERTO LOPEZ,50573000,ARMA BLANCA / CORTOPUNZANTE,6/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,MARINILLA,5440000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
ATLANTICO,PALMAR DE VARELA,8520000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
ATLANTICO,SOLEDAD,8758000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,3
BOLIVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
CALDAS,BELALCAZAR,17088000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
CASANARE,SACAMA,85315000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,2
NARINO,BELEN,52083000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
NARINO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,2
NORTE DE SANTANDER,CUCUTA (CT),54001000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,ARMA DE FUEGO,6/01/2012,FEMENINO,ADULTOS,1
SUCRE,COROZAL,70215000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
TOLIMA,IBAGUE (CT),73001000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,3
VALLE,PALMIRA,76520000,ARMA DE FUEGO,6/01/2012,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZA,5790000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,6/01/2012,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,EL TARRA,54250000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,6/01/2012,MASCULINO,ADULTOS,2
ANTIOQUIA,SEGOVIA,5736000,MINA ANTIPERSONA,6/01/2012,MASCULINO,ADULTOS,1
ATLANTICO,PUERTO COLOMBIA,8573000,ARMA BLANCA / CORTOPUNZANTE,7/01/2012,MASCULINO,ADULTOS,1
BOLIVAR,SAN PABLO,13670000,ARMA BLANCA / CORTOPUNZANTE,7/01/2012,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,7/01/2012,MASCULINO,ADULTOS,1
MAGDALENA,ZONA BANANERA,47980000,ARMA BLANCA / CORTOPUNZANTE,7/01/2012,MASCULINO,ADULTOS,1
NARINO,LA UNION,52399000,ARMA BLANCA / CORTOPUNZANTE,7/01/2012,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO CAICEDO,86569000,ARMA BLANCA / CORTOPUNZANTE,7/01/2012,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,7/01/2012,FEMENINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,5380000,ARMA DE FUEGO,7/01/2012,MASCULINO,ADOLESCENTES,1
ATLANTICO,SOLEDAD,8758000,ARMA DE FUEGO,7/01/2012,MASCULINO,ADULTOS,1
CAUCA,POPAYAN (CT),19001000,ARMA DE FUEGO,7/01/2012,MASCULINO,ADULTOS,1
CORDOBA,MONTELIBANO,23466000,ARMA DE FUEGO,7/01/2012,MASCULINO,ADULTOS,1
